ingredient_name,category_id,category_name,quantity_kg,shelf_life_days,calories_per_100,purchase_days_ago,days_until_expiry,storage_location,storage_temp_c,waste_quantity_kg,waste_ratio,risk_level,risk_code,consumption_frequency,user_is_vegetarian,waste_reason
Limon,2,Fruta,7.32,21,29,15,11,Frigorifer,4.0,1.815,0.248,low,0,4,0,overcooked
Mish viçi,3,Mish,6.89,4,250,1,4,Frigorifer,4.0,1.881,0.273,medium,1,16,1,other
Kastravec,1,Perime,5.97,7,16,6,-1,Qilar,20.0,4.448,0.745,high,2,8,0,other
Spinaq,1,Perime,5.92,5,23,4,2,Kuzhinë,20.0,4.511,0.762,high,2,9,0,expired
Gjalpë,4,Bulmet,5.92,30,717,18,9,Frigorifer,4.0,0.0,0,low,0,4,0,none
Djathë,4,Bulmet,6.0,14,264,5,13,Ngrirës,-18.0,0.624,0.104,low,0,11,0,expired
Bukë,5,Drithëra,0.94,3,265,3,5,Qilar,20.0,0.307,0.327,medium,1,10,0,overcooked
Mish pule,3,Mish,2.84,3,165,2,5,Raft,20.0,0.454,0.16,medium,1,12,1,overcooked
Oriz,5,Drithëra,7.13,365,130,178,192,Ngrirës,-18.0,0.143,0.02,low,0,17,0,none
Piper,6,Erëza,5.96,1000,251,183,816,Kuzhinë,20.0,1.925,0.323,low,0,18,0,spoiled
Banane,2,Fruta,5.34,6,89,1,9,Frigorifer,4.0,1.111,0.208,low,0,15,0,overcooked
Vaj ulliri,6,Erëza,5.85,365,884,153,213,Qilar,20.0,2.012,0.344,low,0,7,1,other
Vaj ulliri,6,Erëza,8.75,365,884,267,101,Raft,20.0,0.0,0,low,0,4,0,none
Kastravec,1,Perime,7.29,7,16,0,7,Kuzhinë,20.0,1.203,0.165,medium,1,18,0,expired
Kos,4,Bulmet,2.53,7,61,7,5,Frigorifer,4.0,0.698,0.276,medium,1,9,0,expired
Piper,6,Erëza,0.32,1000,251,814,185,Raft,20.0,0.058,0.181,low,0,2,0,overcooked
Spinaq,1,Perime,5.65,5,23,3,5,Raft,20.0,0.898,0.159,medium,1,7,0,overcooked
Patate,1,Perime,6.32,45,77,42,5,Frigorifer,4.0,1.858,0.294,medium,1,15,0,overcooked
Speca,1,Perime,1.35,10,31,6,1,Frigorifer,4.0,0.559,0.414,high,2,4,0,expired
Domate,1,Perime,2.56,7,18,2,9,Qilar,20.0,0.061,0.024,low,0,12,0,none
Lakër,1,Perime,7.26,14,25,0,11,Raft,20.0,2.193,0.302,low,0,11,0,expired
Qepë,1,Perime,2.91,30,40,1,28,Ngrirës,-18.0,0.081,0.028,low,0,13,0,none
Limon,2,Fruta,9.33,21,29,16,9,Ngrirës,-18.0,3.042,0.326,low,0,13,1,spoiled
Vezë,3,Mish,0.88,21,155,11,15,Ngrirës,-18.0,0.063,0.072,low,0,7,0,spoiled
Kripë,6,Erëza,6.22,1000,0,721,276,Qilar,20.0,0.0,0,low,0,18,0,none
Majdanoz,6,Erëza,9.77,5,36,3,0,Kuzhinë,20.0,3.41,0.349,high,2,8,0,overcooked
Majdanoz,6,Erëza,3.92,5,36,3,2,Raft,20.0,3.442,0.878,high,2,16,0,overcooked
Portokall,2,Fruta,7.92,14,47,1,11,Raft,20.0,0.143,0.018,low,0,2,0,none
Piper,6,Erëza,5.13,1000,251,245,759,Kuzhinë,20.0,0.908,0.177,low,0,6,1,expired
Majdanoz,6,Erëza,1.67,5,36,4,4,Kuzhinë,20.0,0.863,0.517,medium,1,1,0,spoiled
Banane,2,Fruta,1.85,6,89,0,9,Qilar,20.0,0.178,0.096,low,0,9,0,other
Patate,1,Perime,0.45,45,77,6,43,Ngrirës,-18.0,0.103,0.228,low,0,11,0,other
Piper,6,Erëza,2.73,1000,251,998,4,Frigorifer,4.0,0.726,0.266,medium,1,2,0,expired
Spinaq,1,Perime,4.96,5,23,1,1,Ngrirës,-18.0,2.902,0.585,high,2,14,0,expired
Mollë,2,Fruta,6.37,21,52,21,1,Kuzhinë,20.0,4.924,0.773,high,2,4,0,overcooked
Kripë,6,Erëza,2.19,1000,0,22,981,Kuzhinë,20.0,0.131,0.06,low,0,13,0,expired
Kos,4,Bulmet,1.82,7,61,4,8,Kuzhinë,20.0,0.144,0.079,low,0,9,0,overcooked
Karrota,1,Perime,8.57,30,41,7,25,Ngrirës,-18.0,0.0,0,low,0,16,0,none
Vezë,3,Mish,2.73,21,155,6,12,Kuzhinë,20.0,0.071,0.026,low,0,18,0,none
Kripë,6,Erëza,1.15,1000,0,392,609,Frigorifer,4.0,0.162,0.141,low,0,7,0,spoiled
Kos,4,Bulmet,5.09,7,61,1,11,Kuzhinë,20.0,0.0,0,low,0,7,1,none
Vezë,3,Mish,6.55,21,155,11,15,Kuzhinë,20.0,0.779,0.119,low,0,10,1,other
Domate,1,Perime,8.31,7,18,1,6,Frigorifer,4.0,3.39,0.408,medium,1,20,0,expired
Portokall,2,Fruta,2.01,14,47,13,4,Ngrirës,-18.0,0.794,0.395,medium,1,13,0,overcooked
Mollë,2,Fruta,7.9,21,52,1,21,Frigorifer,4.0,0.648,0.082,low,0,6,0,expired
Gjalpë,4,Bulmet,0.45,30,717,20,12,Qilar,20.0,0.01,0.023,low,0,9,0,none
Domate,1,Perime,0.66,7,18,7,1,Frigorifer,4.0,0.413,0.625,high,2,19,0,spoiled
Mollë,2,Fruta,3.78,21,52,7,19,Kuzhinë,20.0,0.253,0.067,low,0,20,0,expired
Oriz,5,Drithëra,9.24,365,130,73,293,Raft,20.0,0.545,0.059,low,0,15,0,other
Spinaq,1,Perime,7.47,5,23,2,6,Frigorifer,4.0,2.435,0.326,medium,1,16,0,spoiled
Kastravec,1,Perime,2.97,7,16,4,3,Ngrirës,-18.0,1.158,0.39,medium,1,14,0,expired
Djathë,4,Bulmet,8.3,14,264,0,11,Kuzhinë,20.0,1.262,0.152,low,0,4,1,spoiled
Qepë,1,Perime,4.8,30,40,4,31,Kuzhinë,20.0,1.142,0.238,low,0,15,0,expired
Spinaq,1,Perime,7.81,5,23,0,7,Kuzhinë,20.0,2.499,0.32,medium,1,5,0,overcooked
Speca,1,Perime,4.15,10,31,8,-1,Frigorifer,4.0,2.042,0.492,high,2,11,1,other
Gjalpë,4,Bulmet,3.2,30,717,1,27,Raft,20.0,0.061,0.019,low,0,1,0,none
Kripë,6,Erëza,4.67,1000,0,630,374,Frigorifer,4.0,0.481,0.103,low,0,7,0,other
Kastravec,1,Perime,1.69,7,16,1,6,Frigorifer,4.0,0.267,0.158,medium,1,17,1,expired
Oriz,5,Drithëra,3.96,365,130,72,292,Frigorifer,4.0,0.249,0.063,low,0,1,0,overcooked
Majdanoz,6,Erëza,9.23,5,36,2,6,Frigorifer,4.0,4.107,0.445,medium,1,19,0,expired
Salmon,3,Mish,8.36,2,208,1,2,Qilar,20.0,0.577,0.069,high,2,8,1,expired
Spinaq,1,Perime,8.27,5,23,2,4,Ngrirës,-18.0,4.267,0.516,medium,1,6,0,spoiled
Patate,1,Perime,6.51,45,77,0,44,Qilar,20.0,0.0,0,low,0,6,0,none
Kos,4,Bulmet,2.77,7,61,1,5,Frigorifer,4.0,1.715,0.619,medium,1,19,0,overcooked
Tërshërë,5,Drithëra,8.25,180,389,121,58,Kuzhinë,20.0,0.05,0.006,low,0,20,0,none
Speca,1,Perime,6.78,10,31,6,6,Ngrirës,-18.0,1.742,0.257,medium,1,16,1,expired
Oriz,5,Drithëra,4.71,365,130,153,217,Frigorifer,4.0,0.933,0.198,low,0,5,0,overcooked
Piper,6,Erëza,6.95,1000,251,598,407,Ngrirës,-18.0,0.09,0.013,low,0,4,0,none
Kos,4,Bulmet,6.71,7,61,5,7,Raft,20.0,2.811,0.419,medium,1,3,0,other
Djathë,4,Bulmet,8.82,14,264,12,3,Kuzhinë,20.0,2.381,0.27,medium,1,9,1,other
Kripë,6,Erëza,8.8,1000,0,526,477,Ngrirës,-18.0,0.0,0,low,0,7,1,none
Mish pule,3,Mish,9.99,3,165,0,8,Qilar,20.0,0.0,0,low,0,1,0,none
Vezë,3,Mish,8.23,21,155,17,2,Raft,20.0,4.765,0.579,high,2,4,0,other
Banane,2,Fruta,6.24,6,89,4,1,Frigorifer,4.0,4.424,0.709,high,2,13,0,other
Gjalpë,4,Bulmet,9.62,30,717,20,9,Ngrirës,-18.0,1.587,0.165,low,0,11,0,overcooked
Djathë,4,Bulmet,2.76,14,264,6,9,Raft,20.0,0.0,0,low,0,6,0,none
Lakër,1,Perime,5.78,14,25,8,9,Qilar,20.0,1.248,0.216,low,0,9,1,spoiled
Spinaq,1,Perime,7.17,5,23,0,4,Kuzhinë,20.0,2.746,0.383,medium,1,5,0,overcooked
Limon,2,Fruta,0.11,21,29,6,15,Frigorifer,4.0,0.015,0.136,low,0,2,0,expired
Djathë,4,Bulmet,5.24,14,264,3,12,Kuzhinë,20.0,0.424,0.081,low,0,8,0,expired
Domate,1,Perime,5.21,7,18,1,4,Qilar,20.0,0.0,0,medium,1,4,1,none
Kripë,6,Erëza,0.13,1000,0,593,405,Ngrirës,-18.0,0.0,0,low,0,8,0,none
Pasta,5,Drithëra,5.0,365,131,233,137,Raft,20.0,1.33,0.266,low,0,15,0,other
Domate,1,Perime,5.46,7,18,5,3,Frigorifer,4.0,0.12,0.022,medium,1,18,1,none
Salmon,3,Mish,10.0,2,208,1,1,Frigorifer,4.0,5.22,0.522,high,2,2,0,overcooked
Pasta,5,Drithëra,2.27,365,131,222,141,Ngrirës,-18.0,0.649,0.286,low,0,15,0,expired
Qumësht,4,Bulmet,8.84,5,42,2,1,Raft,20.0,3.951,0.447,high,2,18,0,overcooked
Limon,2,Fruta,5.06,21,29,18,4,Qilar,20.0,1.604,0.317,medium,1,1,0,overcooked
Speca,1,Perime,3.31,10,31,3,8,Kuzhinë,20.0,0.407,0.123,low,0,14,0,other
Limon,2,Fruta,3.81,21,29,18,4,Qilar,20.0,0.892,0.234,medium,1,13,1,other
Spinaq,1,Perime,7.19,5,23,0,2,Raft,20.0,6.536,0.909,high,2,5,0,expired
Kripë,6,Erëza,1.48,1000,0,788,217,Ngrirës,-18.0,0.435,0.294,low,0,5,0,other
Gjalpë,4,Bulmet,9.23,30,717,9,18,Ngrirës,-18.0,0.0,0,low,0,13,0,none
Qepë,1,Perime,5.36,30,40,16,12,Ngrirës,-18.0,0.0,0,low,0,15,0,none
Kripë,6,Erëza,9.14,1000,0,652,348,Kuzhinë,20.0,0.951,0.104,low,0,10,0,spoiled
Portokall,2,Fruta,9.96,14,47,0,11,Frigorifer,4.0,0.757,0.076,low,0,18,0,overcooked
Karrota,1,Perime,5.53,30,41,21,12,Frigorifer,4.0,1.023,0.185,low,0,6,0,overcooked
Kos,4,Bulmet,0.28,7,61,6,-1,Raft,20.0,0.179,0.64,high,2,6,0,expired
Mollë,2,Fruta,4.32,21,52,0,18,Frigorifer,4.0,0.276,0.064,low,0,5,0,spoiled
Vezë,3,Mish,0.96,21,155,2,18,Raft,20.0,0.191,0.199,low,0,14,0,overcooked
Patate,1,Perime,1.34,45,77,41,5,Raft,20.0,0.816,0.609,medium,1,12,0,other
Tërshërë,5,Drithëra,4.35,180,389,83,97,Qilar,20.0,1.514,0.348,low,0,10,1,expired
Banane,2,Fruta,6.59,6,89,1,9,Kuzhinë,20.0,0.191,0.029,low,0,8,0,none
Mish pule,3,Mish,8.27,3,165,0,1,Frigorifer,4.0,4.16,0.503,high,2,12,1,spoiled
Tërshërë,5,Drithëra,3.16,180,389,38,143,Ngrirës,-18.0,0.019,0.006,low,0,12,1,none
Patate,1,Perime,4.96,45,77,26,24,Frigorifer,4.0,1.354,0.273,low,0,5,1,spoiled
Mish pule,3,Mish,4.59,3,165,0,8,Kuzhinë,20.0,1.886,0.411,low,0,14,1,overcooked
Bukë,5,Drithëra,7.85,3,265,1,1,Raft,20.0,4.631,0.59,high,2,15,1,other
Qumësht,4,Bulmet,8.58,5,42,2,4,Kuzhinë,20.0,3.08,0.359,medium,1,15,0,spoiled
Kos,4,Bulmet,0.69,7,61,3,6,Frigorifer,4.0,0.313,0.454,medium,1,17,0,other
Banane,2,Fruta,9.74,6,89,1,5,Qilar,20.0,3.068,0.315,medium,1,9,0,overcooked
Qepë,1,Perime,3.14,30,40,13,20,Ngrirës,-18.0,0.0,0,low,0,3,0,none
Kripë,6,Erëza,6.41,1000,0,863,138,Raft,20.0,0.0,0,low,0,12,0,none
Portokall,2,Fruta,2.64,14,47,12,1,Qilar,20.0,1.983,0.751,high,2,10,0,expired
Karrota,1,Perime,6.74,30,41,19,15,Ngrirës,-18.0,0.782,0.116,low,0,18,0,spoiled
Vezë,3,Mish,2.57,21,155,21,3,Raft,20.0,0.799,0.311,medium,1,10,0,expired
Qumësht,4,Bulmet,5.22,5,42,4,4,Raft,20.0,2.125,0.407,medium,1,1,1,other
Mollë,2,Fruta,8.68,21,52,0,23,Frigorifer,4.0,2.239,0.258,low,0,6,0,spoiled
Piper,6,Erëza,8.79,1000,251,318,682,Qilar,20.0,0.0,0,low,0,3,0,none
Lakër,1,Perime,8.65,14,25,1,16,Raft,20.0,2.56,0.296,low,0,14,0,spoiled
Salmon,3,Mish,1.51,2,208,2,5,Kuzhinë,20.0,0.551,0.365,medium,1,2,0,spoiled
Kastravec,1,Perime,0.72,7,16,3,2,Raft,20.0,0.319,0.443,high,2,20,0,expired
Patate,1,Perime,8.1,45,77,2,40,Ngrirës,-18.0,0.0,0,low,0,10,1,none
Piper,6,Erëza,1.26,1000,251,109,895,Kuzhinë,20.0,0.122,0.097,low,0,18,1,expired
Vaj ulliri,6,Erëza,7.52,365,884,322,46,Ngrirës,-18.0,0.0,0,low,0,12,0,none
Tërshërë,5,Drithëra,5.12,180,389,25,156,Raft,20.0,1.126,0.22,low,0,11,0,expired
Oriz,5,Drithëra,1.29,365,130,105,264,Qilar,20.0,0.0,0,low,0,8,0,none
Qumësht,4,Bulmet,1.74,5,42,0,2,Raft,20.0,0.889,0.511,high,2,15,0,other
Spinaq,1,Perime,7.82,5,23,4,-2,Ngrirës,-18.0,4.817,0.616,high,2,15,0,other
Karrota,1,Perime,4.32,30,41,17,18,Ngrirës,-18.0,1.119,0.259,low,0,5,0,other
Mollë,2,Fruta,4.86,21,52,3,23,Ngrirës,-18.0,1.132,0.233,low,0,16,0,spoiled
Qepë,1,Perime,4.53,30,40,13,22,Frigorifer,4.0,1.404,0.31,low,0,6,0,expired
Pasta,5,Drithëra,7.26,365,131,281,86,Qilar,20.0,0.0,0,low,0,15,0,none
Domate,1,Perime,1.78,7,18,4,4,Ngrirës,-18.0,0.691,0.388,medium,1,13,0,spoiled
Piper,6,Erëza,1.3,1000,251,599,398,Kuzhinë,20.0,0.443,0.341,low,0,20,1,overcooked
Majdanoz,6,Erëza,4.61,5,36,3,6,Qilar,20.0,2.614,0.567,medium,1,3,1,expired
Lakër,1,Perime,5.82,14,25,14,2,Ngrirës,-18.0,3.69,0.634,high,2,3,0,expired
Tërshërë,5,Drithëra,1.24,180,389,104,77,Frigorifer,4.0,0.206,0.166,low,0,16,0,spoiled
Speca,1,Perime,3.7,10,31,10,5,Qilar,20.0,0.618,0.167,medium,1,6,0,spoiled
Bukë,5,Drithëra,7.51,3,265,0,8,Qilar,20.0,1.735,0.231,low,0,18,0,expired
Lakër,1,Perime,0.33,14,25,4,8,Kuzhinë,20.0,0.0,0,low,0,20,0,none
Piper,6,Erëza,0.25,1000,251,878,122,Frigorifer,4.0,0.042,0.166,low,0,13,1,overcooked
Vaj ulliri,6,Erëza,8.09,365,884,281,87,Qilar,20.0,0.971,0.12,low,0,13,0,spoiled
Pasta,5,Drithëra,8.69,365,131,314,53,Frigorifer,4.0,1.051,0.121,low,0,1,0,expired
Piper,6,Erëza,1.27,1000,251,779,222,Kuzhinë,20.0,0.366,0.288,low,0,14,0,spoiled
Salmon,3,Mish,5.11,2,208,2,3,Kuzhinë,20.0,1.773,0.347,medium,1,8,0,overcooked
Tërshërë,5,Drithëra,7.67,180,389,28,151,Raft,20.0,0.307,0.04,low,0,3,1,none
Salmon,3,Mish,3.36,2,208,0,1,Raft,20.0,2.063,0.614,high,2,16,0,overcooked
Portokall,2,Fruta,2.67,14,47,6,5,Raft,20.0,1.185,0.444,medium,1,15,0,spoiled
Tërshërë,5,Drithëra,3.9,180,389,39,142,Qilar,20.0,0.534,0.137,low,0,9,1,other
Vezë,3,Mish,1.5,21,155,11,8,Kuzhinë,20.0,0.0,0,low,0,4,0,none
Vezë,3,Mish,2.12,21,155,16,9,Qilar,20.0,0.437,0.206,low,0,16,0,other
Pasta,5,Drithëra,7.25,365,131,110,253,Kuzhinë,20.0,1.472,0.203,low,0,11,0,spoiled
Qumësht,4,Bulmet,0.26,5,42,1,8,Qilar,20.0,0.022,0.083,low,0,17,0,other
Pasta,5,Drithëra,1.89,365,131,25,339,Raft,20.0,0.295,0.156,low,0,6,0,overcooked
Vaj ulliri,6,Erëza,7.54,365,884,350,20,Kuzhinë,20.0,0.234,0.031,low,0,6,0,none
Qepë,1,Perime,4.54,30,40,13,18,Ngrirës,-18.0,0.676,0.149,low,0,1,1,other
Pasta,5,Drithëra,2.15,365,131,244,119,Qilar,20.0,0.535,0.249,low,0,7,1,other
Mish viçi,3,Mish,6.95,4,250,2,1,Ngrirës,-18.0,2.912,0.419,high,2,17,1,other
Gjalpë,4,Bulmet,0.62,30,717,28,-1,Raft,20.0,0.405,0.653,high,2,13,0,spoiled
Qepë,1,Perime,6.97,30,40,24,8,Ngrirës,-18.0,0.0,0,low,0,9,0,none
Portokall,2,Fruta,7.9,14,47,10,9,Ngrirës,-18.0,2.299,0.291,low,0,16,0,other
Tërshërë,5,Drithëra,0.93,180,389,83,101,Kuzhinë,20.0,0.027,0.029,low,0,9,0,none
Limon,2,Fruta,2.0,21,29,20,3,Kuzhinë,20.0,0.512,0.256,medium,1,17,1,other
Bukë,5,Drithëra,3.46,3,265,2,0,Kuzhinë,20.0,2.169,0.627,high,2,3,0,spoiled
Piper,6,Erëza,7.83,1000,251,265,734,Kuzhinë,20.0,1.535,0.196,low,0,5,1,spoiled
Kastravec,1,Perime,0.69,7,16,2,4,Ngrirës,-18.0,0.11,0.159,medium,1,16,0,expired
Vaj ulliri,6,Erëza,0.84,365,884,237,130,Raft,20.0,0.0,0,low,0,4,1,none
Karrota,1,Perime,4.29,30,41,1,30,Ngrirës,-18.0,0.0,0,low,0,20,0,none
Karrota,1,Perime,2.96,30,41,26,9,Frigorifer,4.0,0.0,0,low,0,12,0,none
Karrota,1,Perime,8.37,30,41,30,-3,Ngrirës,-18.0,5.926,0.708,high,2,19,0,spoiled
Domate,1,Perime,9.0,7,18,6,6,Qilar,20.0,7.272,0.808,medium,1,6,1,overcooked
Salmon,3,Mish,8.31,2,208,0,5,Raft,20.0,2.859,0.344,medium,1,1,0,other
Vezë,3,Mish,8.85,21,155,0,21,Ngrirës,-18.0,1.071,0.121,low,0,15,0,overcooked
Pasta,5,Drithëra,0.21,365,131,16,350,Raft,20.0,0.009,0.042,low,0,7,0,none
Kastravec,1,Perime,4.19,7,16,7,-1,Raft,20.0,2.501,0.597,high,2,8,0,other
Kastravec,1,Perime,5.68,7,16,7,3,Ngrirës,-18.0,2.391,0.421,medium,1,18,0,spoiled
Kos,4,Bulmet,0.42,7,61,6,3,Qilar,20.0,0.123,0.294,medium,1,20,0,expired
Bukë,5,Drithëra,6.08,3,265,1,1,Kuzhinë,20.0,4.177,0.687,high,2,6,1,spoiled
Djathë,4,Bulmet,8.63,14,264,2,10,Frigorifer,4.0,1.269,0.147,low,0,10,1,expired
Spinaq,1,Perime,8.32,5,23,5,3,Kuzhinë,20.0,1.697,0.204,medium,1,13,0,spoiled
Vezë,3,Mish,8.64,21,155,17,5,Kuzhinë,20.0,2.048,0.237,medium,1,9,0,expired
Vezë,3,Mish,7.26,21,155,16,10,Kuzhinë,20.0,1.307,0.18,low,0,10,0,other
Tërshërë,5,Drithëra,5.0,180,389,93,90,Frigorifer,4.0,0.59,0.118,low,0,18,0,expired
Kos,4,Bulmet,9.6,7,61,2,2,Ngrirës,-18.0,5.51,0.574,high,2,6,0,overcooked
Vaj ulliri,6,Erëza,8.27,365,884,153,212,Raft,20.0,0.091,0.011,low,0,19,0,none
Kos,4,Bulmet,2.33,7,61,2,7,Ngrirës,-18.0,0.506,0.217,medium,1,8,0,spoiled
Domate,1,Perime,9.58,7,18,3,6,Qilar,20.0,3.631,0.379,medium,1,11,0,expired
Karrota,1,Perime,6.22,30,41,23,7,Qilar,20.0,2.09,0.336,medium,1,10,0,expired
Lakër,1,Perime,8.57,14,25,9,10,Qilar,20.0,1.757,0.205,low,0,7,0,spoiled
Speca,1,Perime,8.76,10,31,4,6,Kuzhinë,20.0,0.42,0.048,medium,1,6,1,none
Spinaq,1,Perime,0.17,5,23,4,-2,Raft,20.0,0.078,0.458,high,2,8,0,spoiled
Piper,6,Erëza,9.66,1000,251,275,726,Frigorifer,4.0,2.937,0.304,low,0,6,0,other
Vaj ulliri,6,Erëza,3.4,365,884,306,62,Raft,20.0,0.0,0,low,0,20,0,none
Qepë,1,Perime,1.27,30,40,7,27,Kuzhinë,20.0,0.485,0.382,low,0,7,0,other
Vezë,3,Mish,3.16,21,155,11,11,Kuzhinë,20.0,0.869,0.275,low,0,6,0,expired
Kos,4,Bulmet,2.11,7,61,7,2,Raft,20.0,1.848,0.876,high,2,4,0,spoiled
Mish pule,3,Mish,4.52,3,165,1,0,Kuzhinë,20.0,2.224,0.492,high,2,5,1,overcooked
Salmon,3,Mish,3.25,2,208,2,5,Kuzhinë,20.0,1.017,0.313,medium,1,9,1,expired
Spinaq,1,Perime,7.04,5,23,4,4,Ngrirës,-18.0,3.506,0.498,medium,1,1,0,spoiled
Pasta,5,Drithëra,7.44,365,131,272,94,Qilar,20.0,2.135,0.287,low,0,5,0,expired
Speca,1,Perime,1.75,10,31,1,7,Qilar,20.0,0.41,0.234,medium,1,12,0,overcooked
Karrota,1,Perime,2.78,30,41,23,6,Frigorifer,4.0,1.073,0.386,medium,1,19,0,overcooked
Lakër,1,Perime,6.7,14,25,0,19,Raft,20.0,1.36,0.203,low,0,15,0,overcooked
Vezë,3,Mish,6.09,21,155,4,19,Qilar,20.0,0.0,0,low,0,5,0,none
Patate,1,Perime,5.07,45,77,15,31,Raft,20.0,0.0,0,low,0,4,0,none
Tërshërë,5,Drithëra,9.28,180,389,1,180,Raft,20.0,0.0,0,low,0,16,1,none
Qepë,1,Perime,4.37,30,40,20,13,Ngrirës,-18.0,0.647,0.148,low,0,8,0,other
Portokall,2,Fruta,1.04,14,47,13,-2,Ngrirës,-18.0,0.532,0.512,high,2,11,1,overcooked
Mish viçi,3,Mish,2.82,4,250,4,2,Qilar,20.0,1.207,0.428,high,2,17,0,spoiled
Vaj ulliri,6,Erëza,3.27,365,884,223,146,Ngrirës,-18.0,0.0,0,low,0,13,0,none
Domate,1,Perime,7.42,7,18,4,6,Ngrirës,-18.0,0.601,0.081,medium,1,12,0,spoiled
Majdanoz,6,Erëza,7.82,5,36,2,5,Frigorifer,4.0,2.534,0.324,medium,1,19,1,spoiled
Djathë,4,Bulmet,1.67,14,264,2,14,Ngrirës,-18.0,0.286,0.171,low,0,12,1,spoiled
Vaj ulliri,6,Erëza,8.84,365,884,153,216,Ngrirës,-18.0,0.919,0.104,low,0,18,1,spoiled
Kos,4,Bulmet,7.63,7,61,2,2,Ngrirës,-18.0,6.905,0.905,high,2,8,0,expired
Banane,2,Fruta,5.74,6,89,1,2,Frigorifer,4.0,4.563,0.795,high,2,20,1,other
Kastravec,1,Perime,8.33,7,16,7,-3,Qilar,20.0,5.831,0.7,high,2,11,0,overcooked
Mish viçi,3,Mish,2.02,4,250,0,8,Qilar,20.0,0.43,0.213,low,0,2,0,spoiled
Gjalpë,4,Bulmet,0.84,30,717,23,5,Ngrirës,-18.0,0.168,0.2,medium,1,18,0,spoiled
Kastravec,1,Perime,3.05,7,16,7,-2,Frigorifer,4.0,1.674,0.549,high,2,19,0,other
Majdanoz,6,Erëza,0.16,5,36,0,8,Ngrirës,-18.0,0.07,0.439,low,0,15,1,expired
Limon,2,Fruta,4.06,21,29,12,7,Kuzhinë,20.0,0.909,0.224,medium,1,2,1,other
Majdanoz,6,Erëza,1.39,5,36,2,3,Qilar,20.0,0.332,0.239,medium,1,1,0,overcooked
Lakër,1,Perime,4.68,14,25,3,12,Kuzhinë,20.0,0.0,0,low,0,3,1,none
Piper,6,Erëza,4.31,1000,251,150,850,Ngrirës,-18.0,0.228,0.053,low,0,14,0,expired
Oriz,5,Drithëra,9.37,365,130,316,50,Qilar,20.0,0.094,0.01,low,0,3,1,none
Banane,2,Fruta,1.46,6,89,1,3,Qilar,20.0,0.304,0.208,medium,1,4,0,other
Kastravec,1,Perime,4.69,7,16,6,6,Qilar,20.0,1.768,0.377,medium,1,16,1,expired
Mish viçi,3,Mish,8.6,4,250,1,4,Frigorifer,4.0,1.935,0.225,medium,1,9,1,expired
Salmon,3,Mish,3.35,2,208,1,-1,Raft,20.0,1.816,0.542,high,2,18,1,expired
Patate,1,Perime,8.38,45,77,31,14,Frigorifer,4.0,1.751,0.209,low,0,6,0,spoiled
Vezë,3,Mish,3.15,21,155,8,11,Kuzhinë,20.0,0.961,0.305,low,0,6,0,overcooked
Portokall,2,Fruta,4.34,14,47,5,9,Qilar,20.0,0.0,0,low,0,15,0,none
Kastravec,1,Perime,3.65,7,16,4,8,Qilar,20.0,0.361,0.099,low,0,8,1,spoiled
Mish viçi,3,Mish,5.64,4,250,0,5,Raft,20.0,1.495,0.265,medium,1,14,0,expired
Oriz,5,Drithëra,0.22,365,130,1,366,Ngrirës,-18.0,0.003,0.014,low,0,17,0,none
Oriz,5,Drithëra,8.87,365,130,246,120,Qilar,20.0,1.49,0.168,low,0,8,0,expired
Piper,6,Erëza,8.0,1000,251,595,405,Kuzhinë,20.0,1.864,0.233,low,0,18,0,overcooked
Pasta,5,Drithëra,4.33,365,131,156,213,Frigorifer,4.0,0.957,0.221,low,0,10,0,other
Qumësht,4,Bulmet,9.57,5,42,4,2,Qilar,20.0,4.067,0.425,high,2,7,1,expired
Mish pule,3,Mish,7.3,3,165,0,8,Qilar,20.0,0.759,0.104,low,0,14,0,other
Majdanoz,6,Erëza,4.73,5,36,5,3,Ngrirës,-18.0,0.052,0.011,medium,1,13,0,none
Portokall,2,Fruta,6.63,14,47,14,-2,Raft,20.0,2.161,0.326,high,2,19,0,expired
Spinaq,1,Perime,4.58,5,23,5,-1,Raft,20.0,2.592,0.566,high,2,4,0,overcooked
Limon,2,Fruta,0.51,21,29,14,12,Ngrirës,-18.0,0.004,0.007,low,0,12,1,none
Vaj ulliri,6,Erëza,8.83,365,884,17,350,Frigorifer,4.0,1.607,0.182,low,0,8,0,other
Mollë,2,Fruta,9.16,21,52,18,8,Kuzhinë,20.0,0.925,0.101,low,0,15,0,expired
Piper,6,Erëza,4.11,1000,251,717,281,Raft,20.0,0.555,0.135,low,0,5,0,spoiled
Mish viçi,3,Mish,4.16,4,250,3,2,Raft,20.0,2.637,0.634,high,2,15,1,overcooked
Speca,1,Perime,5.07,10,31,5,2,Kuzhinë,20.0,2.008,0.396,high,2,16,0,other
Speca,1,Perime,3.12,10,31,2,13,Raft,20.0,0.0,0,low,0,16,1,none
Domate,1,Perime,7.44,7,18,5,4,Frigorifer,4.0,0.126,0.017,medium,1,10,0,none
Spinaq,1,Perime,8.3,5,23,5,4,Raft,20.0,4.167,0.502,medium,1,14,0,other
Pasta,5,Drithëra,7.26,365,131,15,353,Kuzhinë,20.0,1.292,0.178,low,0,7,0,expired
Vaj ulliri,6,Erëza,0.79,365,884,83,279,Raft,20.0,0.0,0,low,0,19,0,none
